"","CFSAUID","DGUID","PRUID","PRNAME","LANDAREA","geometry","coord"
"406","H2X","2021A0011H2X","24","Quebec / Québec",1.565,c(7631364.81361836, 1245656.08560826),c(-73.5683945140012, 45.5114635549263)
"407","H2Y","2021A0011H2Y","24","Quebec / Québec",0.5104,c(7632547.20419965, 1245197.73029525),c(-73.5557409773696, 45.5045927006152)
"408","H2Z","2021A0011H2Z","24","Quebec / Québec",0.5174,c(7631994.37892948, 1245014.90079821),c(-73.5630775925188, 45.5044297636073)
"409","H3A","2021A0011H3A","24","Quebec / Québec",0.5669,c(7631118.67996039, 1244747.3237287),c(-73.5746202173745, 45.5043577317522)
"410","H3B","2021A0011H3B","24","Quebec / Québec",0.3691,c(7631703.56211953, 1244466.83736054),c(-73.5685533006834, 45.5005028012335)
"411","H3C","2021A0011H3C","24","Quebec / Québec",4.7286,c(7633715.87411469, 1245728.8012576),c(-73.5397133479514, 45.5061638922762)
"412","H3E","2021A0011H3E","24","Quebec / Québec",3.7081,c(7635311.51361948, 1240438.7937452),c(-73.5393778137855, 45.4571901593015)
"413","H3G","2021A0011H3G","24","Quebec / Québec",0.8859,c(7631055.18875093, 1244014.39540497),c(-73.5780078990535, 45.4982872596779)
"414","H3H","2021A0011H3H","24","Quebec / Québec",3.7198,c(7630167.76837177, 1244072.92144686),c(-73.5885256185711, 45.5010148789918)
"415","H3J","2021A0011H3J","24","Quebec / Québec",1.1,c(7631861.10253652, 1242824.24220954),c(-73.5725224059455, 45.4861450141293)
"416","H3K","2021A0011H3K","24","Quebec / Québec",4.4367,c(7633874.36103086, 1242868.29757436),c(-73.5480404077276, 45.4814542227278)
"417","H3L","2021A0011H3L","24","Quebec / Québec",3.6271,c(7622383.10995349, 1247166.11307007),c(-73.6716636314499, 45.5468336035396)
"418","H3M","2021A0011H3M","24","Quebec / Québec",2.8339,c(7620912.32833846, 1245880.14392364),c(-73.6940431027928, 45.5395723358302)
"419","H3N","2021A0011H3N","24","Quebec / Québec",1.6611,c(7625979.60952297, 1246182.98409172),c(-73.6316424868416, 45.5294656311241)
"420","H3P","2021A0011H3P","24","Quebec / Québec",2.7467,c(7625631.94408551, 1245165.62839014),c(-73.6394759704088, 45.5216858834265)
"421","H3R","2021A0011H3R","24","Quebec / Québec",2.6791,c(7625309.20231399, 1243723.35373522),c(-73.6485189490946, 45.5102300069259)
"422","H3S","2021A0011H3S","24","Quebec / Québec",2.8468,c(7626839.41098999, 1243768.07067887),c(-73.6298544405495, 45.5067760509673)
"423","H3T","2021A0011H3T","24","Quebec / Québec",1.5744,c(7627816.08461907, 1243481.97429244),c(-73.6190654595344, 45.5018944874948)
"424","H3V","2021A0011H3V","24","Quebec / Québec",1.7925,c(7628677.1344994, 1243391.91379302),c(-73.6089769991969, 45.4989684998628)
"425","H3W","2021A0011H3W","24","Quebec / Québec",2.9969,c(7627263.84173516, 1241891.76980326),c(-73.6314110225529, 45.4897592680831)
"426","H3X","2021A0011H3X","24","Quebec / Québec",3.4584,c(7626707.81992716, 1240777.23297863),c(-73.6421018935292, 45.4816766502447)
"427","H3Y","2021A0011H3Y","24","Quebec / Québec",2.5363,c(7629339.78316164, 1242188.45754273),c(-73.6052619135963, 45.4870746157617)
"428","H3Z","2021A0011H3Z","24","Quebec / Québec",1.5413,c(7630415.81916161, 1241931.90967995),c(-73.593174222325, 45.4821921787751)
"429","H4A","2021A0011H4A","24","Quebec / Québec",3.0336,c(7628964.58229645, 1240397.07271659),c(-73.6161852277032, 45.4727878216785)
"430","H4B","2021A0011H4B","24","Quebec / Québec",3.0934,c(7628182.91046199, 1238836.27557872),c(-73.6311902824897, 45.4614796017352)
"431","H4C","2021A0011H4C","24","Quebec / Québec",3.9029,c(7630355.3013272, 1240221.87006328),c(-73.60000858802, 45.4678086857049)
"432","H4E","2021A0011H4E","24","Quebec / Québec",4.5651,c(7631304.81478713, 1239516.31737377),c(-73.5910573950542, 45.459427555603)
"433","H4G","2021A0011H4G","24","Quebec / Québec",2.7796,c(7632819.05898556, 1240406.42312879),c(-73.5695910031078, 45.4631871857467)
"434","H4H","2021A0011H4H","24","Quebec / Québec",3.1279,c(7634130.46262338, 1238041.27390662),c(-73.5622081526044, 45.4397903097516)
"435","H4J","2021A0011H4J","24","Quebec / Québec",2.8353,c(7619951.40106097, 1244682.69213734),c(-73.7099297996057, 45.5317861615119)
"436","H4K","2021A0011H4K","24","Quebec / Québec",4.3891,c(7618366.99325548, 1242791.8849676),c(-73.7358157966998, 45.5196536906708)
"437","H4L","2021A0011H4L","24","Quebec / Québec",5.53,c(7622422.22314496, 1243717.59339303),c(-73.6834608142311, 45.5174046393148)
"438","H4M","2021A0011H4M","24","Quebec / Québec",2.761,c(7622794.2955963, 1241856.432326),c(-73.6855767637449, 45.5006457519656)
"439","H4N","2021A0011H4N","24","Quebec / Québec",5.3313,c(7623517.49961062, 1245205.79460794),c(-73.6649140223451, 45.5273222472389)
"440","H4P","2021A0011H4P","24","Quebec / Québec",3.4168,c(7624551.05207642, 1241874.89361503),c(-73.6642674918865, 45.4964094996724)
"441","H4R","2021A0011H4R","24","Quebec / Québec",8.5006,c(7620568.08235098, 1241732.69139256),c(-73.7129424604417, 45.5051534311161)
"442","H4S","2021A0011H4S","24","Quebec / Québec",16.1571,c(7618901.30492456, 1239094.23943756),c(-73.7424571957884, 45.4868671108633)
"443","H4T","2021A0011H4T","24","Quebec / Québec",5.2708,c(7623013.57809235, 1239526.70373492),c(-73.6912025242064, 45.4802851454455)
"444","H4V","2021A0011H4V","24","Quebec / Québec",2.6588,c(7626711.22529066, 1239049.44885039),c(-73.6482112425866, 45.4669785760817)
"445","H4W","2021A0011H4W","24","Quebec / Québec",5.7786,c(7624991.60388611, 1238660.28352258),c(-73.6703739590503, 45.4679731704013)
"446","H4X","2021A0011H4X","24","Quebec / Québec",1.6261,c(7626868.1656889, 1237517.83273927),c(-73.6517643490083, 45.4535644443167)
"447","H7A","2021A0011H7A","24","Quebec / Québec",18.3298,c(7625197.92760601, 1262708.75300083),c(-73.5819985765217, 45.6719842295866)
"448","H7B","2021A0011H7B","24","Quebec / Québec",13.5758,c(7621975.18749954, 1262334.88745403),c(-73.6224501872, 45.6769004422011)
"449","H7C","2021A0011H7C","24","Quebec / Québec",18.0816,c(7620882.19092503, 1257192.54365283),c(-73.654098842837, 45.635886923597)
"450","H7E","2021A0011H7E","24","Quebec / Québec",18.3096,c(7619567.56330403, 1254079.98401278),c(-73.6811441666332, 45.6126943017955)
"451","H7G","2021A0011H7G","24","Quebec / Québec",6.4765,c(7620307.00573858, 1250033.15808325),c(-73.6865975226186, 45.5764146130231)
"452","H7H","2021A0011H7H","24","Quebec / Québec",6.1779,c(7612577.81932779, 1255328.01750077),c(-73.7614891083772, 45.6407623783965)
"453","H7J","2021A0011H7J","24","Quebec / Québec",28.8811,c(7616325.88250308, 1259381.54504619),c(-73.7015755939578, 45.6659154775355)
"454","H7K","2021A0011H7K","24","Quebec / Québec",11.5598,c(7615565.42594324, 1254700.80412122),c(-73.7274686118599, 45.6279755246742)
"455","H7L","2021A0011H7L","24","Quebec / Québec",15.9364,c(7612597.35965742, 1251139.42874353),c(-73.7761133402159, 45.6050585445137)
"456","H7M","2021A0011H7M","24","Quebec / Québec",11.1036,c(7617389.71540592, 1251851.89708742),c(-73.7154783535194, 45.5991774984761)
"457","H7N","2021A0011H7N","24","Quebec / Québec",8.2897,c(7619491.67611583, 1247707.37516958),c(-73.7047472374644, 45.5586653580964)
"458","H7P","2021A0011H7P","24","Quebec / Québec",16.1875,c(7611307.79245082, 1247936.5167204),c(-73.8030924936327, 45.58100140266)
"459","H7R","2021A0011H7R","24","Quebec / Québec",17.5033,c(7608514.77836218, 1243744.70729423),c(-73.851749492265, 45.5522479858677)
"460","H7S","2021A0011H7S","24","Quebec / Québec",9.6383,c(7616218.9458955, 1249269.9488192),c(-73.7388427553031, 45.5801270796666)
"461","H7T","2021A0011H7T","24","Quebec / Québec",11.6602,c(7614238.66133273, 1246151.17978564),c(-73.7738959985532, 45.5585187802148)
"462","H7V","2021A0011H7V","24","Quebec / Québec",5.6008,c(7617493.21853949, 1245636.45587622),c(-73.7363029843796, 45.546032908796)
"463","H7W","2021A0011H7W","24","Quebec / Québec",9.6847,c(7615900.80388431, 1243629.54288704),c(-73.7626982705128, 45.5329241315006)
"464","H7X","2021A0011H7X","24","Quebec / Québec",12.7664,c(7612704.71780113, 1242306.8306402),c(-73.8060743449917, 45.529615456037)
"465","H7Y","2021A0011H7Y","24","Quebec / Québec",6.3723,c(7609450.70876523, 1241076.5299614),c(-73.8498196666973, 45.5272161627013)
"466","H8N","2021A0011H8N","24","Quebec / Québec",7.9675,c(7629801.48122494, 1236810.17076025),c(-73.6188594493414, 45.4401995630495)
"467","H8P","2021A0011H8P","24","Quebec / Québec",4.4125,c(7632862.03647685, 1235620.0992542),c(-73.5861594824299, 45.4224045200875)
"468","H8R","2021A0011H8R","24","Quebec / Québec",7.072,c(7627911.48062781, 1235148.5093227),c(-73.6475915210176, 45.4308110893238)
"469","H8S","2021A0011H8S","24","Quebec / Québec",12.4235,c(7624343.18868515, 1235962.0469731),c(-73.6877919116444, 45.4466519091728)
"470","H8T","2021A0011H8T","24","Quebec / Québec",3.3164,c(7623344.12663083, 1234404.34843305),c(-73.705384590716, 45.4359021302095)
"471","H8Y","2021A0011H8Y","24","Quebec / Québec",5.7689,c(7614447.16395325, 1240177.22354327),c(-73.7925082494105, 45.5071643167761)
"472","H8Z","2021A0011H8Z","24","Quebec / Québec",4.4481,c(7610749.67794523, 1239186.66732034),c(-73.8407548477795, 45.5079116033539)
"473","H9A","2021A0011H9A","24","Quebec / Québec",4.5065,c(7611826.94562382, 1237971.90863604),c(-73.8320001319278, 45.4949026510824)
"474","H9B","2021A0011H9B","24","Quebec / Québec",7.1053,c(7614448.54108056, 1238221.75791556),c(-73.7994003214796, 45.4905222193901)
"475","H9C","2021A0011H9C","24","Quebec / Québec",9.2913,c(7607749.39633386, 1238235.74642002),c(-73.8804227689725, 45.5072465027865)
"476","H9E","2021A0011H9E","24","Quebec / Québec",13.2161,c(7605700.80392917, 1235419.0691929),c(-73.9151170159317, 45.4883308648498)
"477","H9G","2021A0011H9G","24","Quebec / Québec",4.1259,c(7612059.96602249, 1235744.34546197),c(-73.8370324183968, 45.4753688402764)
"478","H9H","2021A0011H9H","24","Quebec / Québec",9.0398,c(7610682.69137832, 1234700.3017937),c(-73.8573670205619, 45.4698963514162)
"479","H9J","2021A0011H9J","24","Quebec / Québec",11.1911,c(7607018.01294384, 1232295.71080295),c(-73.9101395614101, 45.4584918692323)
"480","H9K","2021A0011H9K","24","Quebec / Québec",6.3849,c(7607226.04525197, 1231771.76334616),c(-73.9094616189669, 45.4535186290698)
"481","H9P","2021A0011H9P","24","Quebec / Québec",15.3944,c(7618667.41252942, 1236583.83277651),c(-73.7541727754524, 45.466095926175)
"482","H9R","2021A0011H9R","24","Quebec / Québec",15.1388,c(7614483.39132967, 1234718.60589481),c(-73.8113429188356, 45.4606298660028)
"483","H9S","2021A0011H9S","24","Quebec / Québec",9.4827,c(7617984.92205682, 1232076.80984882),c(-73.7783506765334, 45.4294585887852)
"484","H9W","2021A0011H9W","24","Quebec / Québec",11.0308,c(7611965.51353658, 1229505.90226147),c(-73.8601279394834, 45.4225201755491)
"485","H9X","2021A0011H9X","24","Quebec / Québec",23.9345,c(7605289.72345578, 1228302.71014623),c(-73.9450276848105, 45.4287667561112)
"486","J0A","2021A0011J0A","24","Quebec / Québec",1320.2669,c(7742010.85193148, 1319133.87768071),c(-71.9556804091807, 45.8437363212753)
"487","J0B","2021A0011J0B","24","Quebec / Québec",5103.8733,c(7778508.8795681, 1278827.29360516),c(-71.6750431816771, 45.4035068801906)
"488","J0C","2021A0011J0C","24","Quebec / Québec",1080.3758,c(7699055.49105285, 1315201.04351053),c(-72.4911904350039, 45.9263956547902)
"489","J0E","2021A0011J0E","24","Quebec / Québec",2236.4971,c(7718288.8434327, 1244958.31659568),c(-72.5253065640632, 45.2809797881246)
"490","J0G","2021A0011J0G","24","Quebec / Québec",1048.4694,c(7670196.05905553, 1319110.49021852),c(-72.8274598966679, 46.0357953669125)
"491","J0H","2021A0011J0H","24","Quebec / Québec",1954.1085,c(7687303.11680396, 1280002.55002488),c(-72.7665598619027, 45.6592337163318)
"492","J0J","2021A0011J0J","24","Quebec / Québec",1510.2477,c(7674018.33213258, 1215718.46428861),c(-73.1630917388548, 45.1490837863352)
"493","J0K","2021A0011J0K","24","Quebec / Québec",12791.2938,c(7567345.888694, 1363713.6608012),c(-73.9294561886802, 46.6782928429923)
"494","J0L","2021A0011J0L","24","Quebec / Québec",1274.3479,c(7648358.52219466, 1239853.83112954),c(-73.3840761711294, 45.4192314787196)
"495","J0M","2021A0011J0M","24","Quebec / Québec",7588.2175,c(7182370.13414942, 2598208.11883711),c(-74.3902816243554, 58.4235239614006)
"496","J0N","2021A0011J0N","24","Quebec / Québec",216.8419,c(7598825.69905543, 1246029.1120567),c(-73.9612013077202, 45.5956400524815)
"497","J0P","2021A0011J0P","24","Quebec / Québec",581.7591,c(7580176.97852594, 1213303.04819205),c(-74.3005677210675, 45.3622743784544)
"498","J0R","2021A0011J0R","24","Quebec / Québec",245.5991,c(7573917.19092191, 1270535.83923714),c(-74.1787765330883, 45.8656759739829)
"499","J0S","2021A0011J0S","24","Quebec / Québec",1459.7824,c(7605552.4638098, 1190843.27031079),c(-74.0720230113122, 45.1094079298018)
"500","J0T","2021A0011J0T","24","Quebec / Québec",5319.6991,c(7530969.02407905, 1309406.62984782),c(-74.5718729216784, 46.3017872550584)
"501","J0V","2021A0011J0V","24","Quebec / Québec",2377.9266,c(7518535.74841938, 1250672.3402891),c(-74.9242514941095, 45.8280211992232)
"502","J0W","2021A0011J0W","24","Quebec / Québec",9333.9895,c(7448769.01220656, 1349611.88245202),c(-75.4603775218538, 46.8390345474388)
"503","J0X","2021A0011J0X","24","Quebec / Québec",22196.4282,c(7366488.59690188, 1283256.0054153),c(-76.7028667296514, 46.4460453955482)
"504","J0Y","2021A0011J0Y","24","Quebec / Québec",758980.8299,c(7348050.54703923, 2301171.66717662),c(-73.1208549783121, 55.3752994178878)
"505","J0Z","2021A0011J0Z","24","Quebec / Québec",26583.4089,c(7208821.84960942, 1368350.62924318),c(-78.4591210878136, 47.4994176724993)
"506","J1A","2021A0011J1A","24","Quebec / Québec",219.4495,c(7776995.72616294, 1241708.87506068),c(-71.8377344952382, 45.0953096315812)
"507","J1C","2021A0011J1C","24","Quebec / Québec",77.1706,c(7755429.03047327, 1280167.20226161),c(-71.9460248935585, 45.4782241245152)
"508","J1E","2021A0011J1E","24","Quebec / Québec",18.2747,c(7762689.59533449, 1276045.1996947),c(-71.8750865072406, 45.4236189138965)
"509","J1G","2021A0011J1G","24","Quebec / Québec",11.867,c(7765591.80834842, 1274492.17602009),c(-71.8464107116621, 45.4025774561871)
"510","J1H","2021A0011J1H","24","Quebec / Québec",23.8305,c(7763054.22456893, 1273579.84306319),c(-71.8803112215687, 45.4018452391817)
"511","J1J","2021A0011J1J","24","Quebec / Québec",8.268,c(7759554.44102091, 1273233.66431045),c(-71.9235261469057, 45.4085020709738)
"512","J1K","2021A0011J1K","24","Quebec / Québec",7.5532,c(7759786.68322026, 1270247.47173656),c(-71.932327900887, 45.3826991259402)
"513","J1L","2021A0011J1L","24","Quebec / Québec",25.6087,c(7756825.6572118, 1273718.74502356),c(-71.9543045555688, 45.4200430179092)
"514","J1M","2021A0011J1M","24","Quebec / Québec",27.9132,c(7767256.95279843, 1270663.6574376),c(-71.8414077024421, 45.3657575246569)
"515","J1N","2021A0011J1N","24","Quebec / Québec",80.0132,c(7755109.45308907, 1263531.72184075),c(-72.0142152302223, 45.3388413769094)
"516","J1R","2021A0011J1R","24","Quebec / Québec",72.899,c(7750938.04619006, 1269045.22743276),c(-72.0428483472226, 45.3966683078356)
"517","J1S","2021A0011J1S","24","Quebec / Québec",225.0653,c(7749818.12859996, 1294189.7020966),c(-71.9588856021861, 45.6118251265003)
"518","J1T","2021A0011J1T","24","Quebec / Québec",47.1673,c(7745906.00756187, 1311199.96983066),c(-71.9396698079977, 45.7660871852991)
"519","J1X","2021A0011J1X","24","Quebec / Québec",333.4512,c(7745897.89752985, 1252432.9380801),c(-72.1668914946421, 45.2702171507051)
"520","J1Z","2021A0011J1Z","24","Quebec / Québec",170.087,c(7700114.98385154, 1318320.69614095),c(-72.4664072518456, 45.950001378099)
"521","J2A","2021A0011J2A","24","Quebec / Québec",95.4163,c(7709557.22298712, 1305280.56546709),c(-72.4017879260414, 45.8143592659179)
"522","J2B","2021A0011J2B","24","Quebec / Québec",97.3022,c(7696473.25653464, 1311502.52422302),c(-72.5366313825296, 45.9019295890829)
"523","J2C","2021A0011J2C","24","Quebec / Québec",26.7063,c(7699409.13907617, 1311066.20205849),c(-72.5026701171863, 45.8904250316554)
"524","J2E","2021A0011J2E","24","Quebec / Québec",25.2983,c(7696151.03078823, 1311995.83706909),c(-72.5386646206715, 45.906965752468)
"525","J2G","2021A0011J2G","24","Quebec / Québec",17.6698,c(7697749.30921502, 1252247.44513508),c(-72.7443138665192, 45.3967915013053)
"526","J2H","2021A0011J2H","24","Quebec / Québec",55.9278,c(7701311.32104299, 1253392.81761744),c(-72.6972615782916, 45.3971264379953)
"527","J2J","2021A0011J2J","24","Quebec / Québec",79.0886,c(7694712.25707787, 1252129.84443657),c(-72.7812382690495, 45.4037572247151)
"528","J2K","2021A0011J2K","24","Quebec / Québec",138.8112,c(7699897.56139874, 1234271.48559603),c(-72.785309152445, 45.2390769845783)
"529","J2L","2021A0011J2L","24","Quebec / Québec",114.0497,c(7705018.69445137, 1243143.4245916),c(-72.6910134496585, 45.3006792451435)
"530","J2M","2021A0011J2M","24","Quebec / Québec",117.9905,c(7712320.8601379, 1252095.2504132),c(-72.570003098075, 45.3571069451876)
"531","J2N","2021A0011J2N","24","Quebec / Québec",92.1177,c(7685162.08640738, 1234442.62628038),c(-72.9612465063742, 45.2789103189925)
"532","J2R","2021A0011J2R","24","Quebec / Québec",104.793,c(7674222.41648586, 1276166.9431503),c(-72.9389845201303, 45.6608903375394)
"533","J2S","2021A0011J2S","24","Quebec / Québec",26.3973,c(7672633.38844574, 1269750.20088169),c(-72.9819552233856, 45.6106002581993)
"534","J2T","2021A0011J2T","24","Quebec / Québec",57.6603,c(7677537.86905242, 1270356.86706055),c(-72.9204604709771, 45.6029993652365)
"535","J2W","2021A0011J2W","24","Quebec / Québec",50.9989,c(7655330.98138496, 1236006.06912021),c(-73.3139744411313, 45.368843185756)
"536","J2X","2021A0011J2X","24","Quebec / Québec",58.8232,c(7664491.88114515, 1231892.28245438),c(-73.2186939990343, 45.3105584838757)
"537","J2Y","2021A0011J2Y","24","Quebec / Québec",69.4986,c(7654021.37754298, 1228831.88270604),c(-73.3556133387442, 45.3113058916374)
"538","J3A","2021A0011J3A","24","Quebec / Québec",3.172,c(7659362.32945487, 1233243.36887296),c(-73.2754617973817, 45.3351267516788)
"539","J3B","2021A0011J3B","24","Quebec / Québec",44.4399,c(7660853.29187042, 1227427.98626278),c(-73.2785717906733, 45.282002023026)
"540","J3E","2021A0011J3E","24","Quebec / Québec",48.4921,c(7646670.61684495, 1260674.82457101),c(-73.3291439731106, 45.6003333872524)
"541","J3G","2021A0011J3G","24","Quebec / Québec",66.8893,c(7653779.14135356, 1262028.42736168),c(-73.2382269079316, 45.593672228277)
"542","J3H","2021A0011J3H","24","Quebec / Québec",49.4563,c(7659714.8862864, 1260117.09891049),c(-73.1734583983186, 45.5622269200697)
"543","J3L","2021A0011J3L","24","Quebec / Québec",165.1375,c(7656108.97725951, 1245142.34939659),c(-73.2715184454171, 45.444383403559)
"544","J3M","2021A0011J3M","24","Quebec / Québec",63.2314,c(7665118.59448827, 1246479.30998833),c(-73.1580851223716, 45.4326469994396)
"545","J3N","2021A0011J3N","24","Quebec / Québec",35.8423,c(7653214.40010484, 1253642.31938251),c(-73.2755800900867, 45.5239207359687)
"546","J3P","2021A0011J3P","24","Quebec / Québec",74.9808,c(7652865.46602841, 1315605.06500788),c(-73.0519909872757, 46.0511658041108)
"547","J3R","2021A0011J3R","24","Quebec / Québec",20.0611,c(7646661.34937266, 1308743.1333419),c(-73.1531604351664, 46.0088582743784)
"548","J3T","2021A0011J3T","24","Quebec / Québec",96.114,c(7679651.85518941, 1343523.68594611),c(-72.6194933374862, 46.2181277902054)
"549","J3V","2021A0011J3V","24","Quebec / Québec",42.8486,c(7647825.46841006, 1252901.60868393),c(-73.3433642428851, 45.5313729853266)
"550","J3X","2021A0011J3X","24","Quebec / Québec",94.7984,c(7638409.33158805, 1267753.18209433),c(-73.4035510530062, 45.6814932558508)
"551","J3Y","2021A0011J3Y","24","Quebec / Québec",57.6043,c(7644824.4443043, 1247227.80304092),c(-73.4001218940625, 45.4908149907801)
"552","J3Z","2021A0011J3Z","24","Quebec / Québec",3.8172,c(7646686.27609369, 1246965.8509338),c(-73.3785887042527, 45.4838635941427)
"553","J4B","2021A0011J4B","24","Quebec / Québec",71.0215,c(7639228.77037544, 1257985.2155829),c(-73.4289488562915, 45.5963951427265)
"554","J4G","2021A0011J4G","24","Quebec / Québec",9.1668,c(7636076.42334036, 1253675.60462773),c(-73.4826346518676, 45.5677482559948)
"555","J4H","2021A0011J4H","24","Quebec / Québec",4.4588,c(7635036.73239147, 1249987.91022733),c(-73.5084675986774, 45.5390319572144)
"556","J4J","2021A0011J4J","24","Quebec / Québec",6.3844,c(7637140.47625629, 1250236.25875248),c(-73.4821347368872, 45.5358301208783)
"557","J4K","2021A0011J4K","24","Quebec / Québec",5.7447,c(7636319.76171658, 1247869.9969841),c(-73.5005594794712, 45.5177947469291)
"558","J4L","2021A0011J4L","24","Quebec / Québec",7.3514,c(7639540.99594143, 1248890.44343878),c(-73.4579567602065, 45.5183250271066)
"559","J4M","2021A0011J4M","24","Quebec / Québec",3.902,c(7640048.20319802, 1250938.03087884),c(-73.4444529921804, 45.5344381308607)
"560","J4N","2021A0011J4N","24","Quebec / Québec",7.2181,c(7639048.31237667, 1252481.08556247),c(-73.4509840388732, 45.5500803942879)
"561","J4P","2021A0011J4P","24","Quebec / Québec",3.5811,c(7635992.95023184, 1246479.143867),c(-73.5095019107066, 45.5068002187268)
"562","J4R","2021A0011J4R","24","Quebec / Québec",2.7694,c(7636771.85840276, 1245108.72466317),c(-73.5050070484004, 45.4931897645703)
"563","J4S","2021A0011J4S","24","Quebec / Québec",2.2234,c(7637349.52717941, 1243933.40647374),c(-73.5022455407132, 45.4817454763109)
"564","J4T","2021A0011J4T","24","Quebec / Québec",4.3328,c(7639482.34112059, 1246404.23618169),c(-73.4676086030291, 45.4973505213705)
"565","J4V","2021A0011J4V","24","Quebec / Québec",4.7752,c(7639688.07233011, 1245391.4821141),c(-73.4687642051756, 45.4882263514976)
"566","J4W","2021A0011J4W","24","Quebec / Québec",6.0497,c(7638416.00958437, 1242426.29626254),c(-73.4947735952417, 45.4662489686382)
"567","J4X","2021A0011J4X","24","Quebec / Québec",5.3954,c(7639246.07655484, 1240114.21878528),c(-73.4930474435593, 45.4445117978685)
"568","J4Y","2021A0011J4Y","24","Quebec / Québec",10.4102,c(7642184.07328011, 1240604.94992734),c(-73.4558352951121, 45.4412559494597)
"569","J4Z","2021A0011J4Z","24","Quebec / Québec",23.337,c(7644648.50583673, 1241472.37322742),c(-73.4229849847926, 45.4423836497846)
"570","J5A","2021A0011J5A","24","Quebec / Québec",106.3982,c(7630657.25095601, 1228910.05009956),c(-73.6366402319367, 45.3709146575124)
"571","J5B","2021A0011J5B","24","Quebec / Québec",7.6428,c(7637949.18955908, 1231446.56062725),c(-73.5397090852885, 45.3741547315738)
"572","J5C","2021A0011J5C","24","Quebec / Québec",9.37,c(7634836.72548304, 1233862.03781526),c(-73.5686093899774, 45.4025043339896)
"573","J5J","2021A0011J5J","24","Quebec / Québec",111.2007,c(7594652.92608784, 1272395.7203169),c(-73.9190900423664, 45.8306475815206)
"574","J5K","2021A0011J5K","24","Quebec / Québec",92.7051,c(7580820.64165707, 1257719.15249698),c(-74.1392390757943, 45.7394543234133)
"575","J5L","2021A0011J5L","24","Quebec / Québec",50.3118,c(7584037.95781132, 1265780.04960284),c(-74.0718441949778, 45.8003526250839)
"576","J5M","2021A0011J5M","24","Quebec / Québec",118.2859,c(7604806.5949234, 1278467.99003423),c(-73.7736926195765, 45.857208795936)
"577","J5R","2021A0011J5R","24","Quebec / Québec",60.7439,c(7642679.21115068, 1235360.45545044),c(-73.4686922076379, 45.3954647856262)
"578","J5T","2021A0011J5T","24","Quebec / Québec",68.2198,c(7637776.18386038, 1293407.51628423),c(-73.3178767870097, 45.9012352439901)
"579","J5V","2021A0011J5V","24","Quebec / Québec",62.589,c(7657289.11790645, 1338587.81780342),c(-72.9119064169671, 46.2350244784382)
"580","J5W","2021A0011J5W","24","Quebec / Québec",134.9085,c(7633408.72857331, 1285624.43796322),c(-73.3994404888005, 45.8461600758381)
"581","J5X","2021A0011J5X","24","Quebec / Québec",56.5656,c(7625296.88161035, 1283454.12957971),c(-73.5060717164344, 45.8482526796336)
"582","J5Y","2021A0011J5Y","24","Quebec / Québec",9.4043,c(7633835.8656234, 1277537.41032792),c(-73.4236129444761, 45.776291688078)
"583","J5Z","2021A0011J5Z","24","Quebec / Québec",39.0665,c(7628614.73010122, 1275333.44258123),c(-73.4950529731173, 45.770768361093)
"584","J6A","2021A0011J6A","24","Quebec / Québec",15.2141,c(7632763.61070366, 1272375.95577531),c(-73.4553324739313, 45.7351145975416)
"585","J6E","2021A0011J6E","24","Quebec / Québec",69.2301,c(7623754.51280351, 1304650.56784201),c(-73.4479598762976, 46.0326008606097)
"586","J6J","2021A0011J6J","24","Quebec / Québec",12.939,c(7620708.29024371, 1227651.9800563),c(-73.7610941575762, 45.3850553637033)
"587","J6K","2021A0011J6K","24","Quebec / Québec",21.366,c(7623028.73910335, 1223294.98155511),c(-73.748489196475, 45.3422374096706)
"588","J6N","2021A0011J6N","24","Quebec / Québec",78.5816,c(7614789.02780341, 1217373.21298298),c(-73.8686368176956, 45.3123287959869)
"589","J6R","2021A0011J6R","24","Quebec / Québec",45.9629,c(7624621.66866112, 1219725.34844953),c(-73.7418920255726, 45.3079294187977)
"590","J6S","2021A0011J6S","24","Quebec / Québec",96.8242,c(7602106.20519044, 1208491.54265635),c(-74.0524494112337, 45.2679734494771)
"591","J6T","2021A0011J6T","24","Quebec / Québec",11.7367,c(7595680.81029268, 1203910.69105072),c(-74.1457139232546, 45.2446712845563)
"592","J6V","2021A0011J6V","24","Quebec / Québec",27.6787,c(7627183.23748546, 1269214.88157312),c(-73.5345131336746, 45.7223315243554)
"593","J6W","2021A0011J6W","24","Quebec / Québec",17.9129,c(7621424.25623448, 1265486.70538008),c(-73.6178500890815, 45.7051028366587)
"594","J6X","2021A0011J6X","24","Quebec / Québec",29.4211,c(7614050.53669057, 1265946.40463191),c(-73.705803723239, 45.7274865187787)
"595","J6Y","2021A0011J6Y","24","Quebec / Québec",39.0259,c(7611580.55549348, 1261952.5892081),c(-73.7500538437592, 45.6996472952535)
"596","J6Z","2021A0011J6Z","24","Quebec / Québec",10.2674,c(7610706.59008965, 1258102.62637634),c(-73.7743541362366, 45.6690438824478)
"597","J7A","2021A0011J7A","24","Quebec / Québec",10.6839,c(7609957.16182087, 1254164.78460554),c(-73.7974209793153, 45.6373803322318)
"598","J7B","2021A0011J7B","24","Quebec / Québec",6.9008,c(7607803.00339543, 1256211.85559743),c(-73.8163214151405, 45.6601636243127)
